protein	RNA	label
YGL122C	YOR005C	1
YGL122C	YOR020C	1
YGL122C	YOR020W-A	1
YGL122C	YOR033C	1
YGL122C	YOR044W	1
YGL122C	YOR047C	1
YGL122C	YOR052C	1
YGL122C	YOR057W	1
YGL122C	YOR058C	1
YGL122C	YOR060C	1
YGL122C	YOR061W	1
YGL122C	YOR062C	1
YGL122C	YOR069W	1
YGL122C	YOR078W	1
YGL122C	YOR107W	1
YGL122C	YOR119C	1
YGL122C	YOR131C	1
YGL122C	YOR136W	1
YGL122C	YOR158W	1
YGL122C	YOR182C	1
YGL122C	YOR189W	1
YGL122C	YOR201C	1
YGL122C	YOR215C	1
YGL122C	YOR216C	1
YGL122C	YOR219C	1
YGL122C	YOR220W	1
YGL122C	YOR238W	1
YGL122C	YOR244W	1
YGL122C	YOR261C	1
YGL122C	YOR264W	1
YGL122C	YOR267C	1
YGL122C	YOR275C	1
YGL122C	YOR287C	1
YGL122C	YOR305W	1
YGL122C	YOR315W	1
YGL122C	YOR326W	1
YGL122C	YOR330C	1
YGL122C	YOR344C	1
YGL122C	YOR346W	1
YGL122C	YOR360C	1
YGL122C	YOR385W	1
YGL122C	YPL009C	1
YGL122C	YPL011C	1
YGL122C	YPL020C	1
YGL122C	YPL038W	1
YGL122C	YPL046C	1
YGL122C	YPL050C	1
YGL122C	YPL052W	1
YGL122C	YPL064C	1
YGL122C	YPL066W	1
YGL122C	YPL070W	1
YGL122C	YPL071C	1
YGL122C	YPL075W	1
YGL122C	YPL083C	1
YGL122C	YPL088W	1
YGL122C	YPL089C	1
YGL122C	YPL105C	1
YGL122C	YPL107W	1
YGL122C	YPL146C	1
YGL122C	YPL156C	1
YGL122C	YPL158C	1
YGL122C	YPL172C	1
YGL122C	YPL210C	1
YGL122C	YPL212C	1
YGL122C	YPL228W	1
YGL122C	YPL233W	1
YGL122C	YPL237W	1
YGL122C	YPL239W	1
YGL122C	YPL254W	1
YGL122C	YPL255W	1
YGL122C	YPL259C	1
YGL122C	YPL260W	1
YGL122C	YPL263C	1
YGL122C	YPL273W	1
YGL122C	YPR008W	1
YGL122C	YPR020W	1
YGL122C	YPR023C	1
YGL122C	YPR025C	1
YGL122C	YPR034W	1
YGL122C	YPR056W	1
YGL122C	YPR060C	1
YGL122C	YPR070W	1
YGL122C	YPR072W	1
YGL122C	YPR086W	1
YGL122C	YPR094W	1
YGL122C	YPR122W	1
YGL122C	YPR124W	1
YGL122C	YPR143W	1
YGL122C	YPR148C	1
YGL122C	YPR161C	1
YGL122C	YPR166C	1
YGL122C	YPR167C	1
YGL122C	YPR169W	1
YGL122C	YPR171W	1
YGL122C	YPR191W	1
YGL014W	YAL011W	1
YGL014W	YAL021C	1
YGL014W	YAL025C	1
YGL014W	YAL059W	1
YGL014W	YBL002W	1
YGL014W	YBL003C	1
YGL014W	YBL004W	1
YGL014W	YBL024W	1
YGL014W	YBL028C	1
YGL014W	YBL039C	1
YGL014W	YBL042C	1
YGL014W	YBL087C	1
YGL014W	YBL089W	1
YGL014W	YBR009C	1
YGL014W	YBR010W	1
YGL014W	YBR034C	1
YGL014W	YBR061C	1
YGL014W	YBR088C	1
YGL014W	YBR089W	1
YGL014W	YBR106W	1
YGL014W	YBR112C	1
YGL014W	YBR133C	1
YGL014W	YBR143C	1
YGL014W	YBR153W	1
YGL014W	YBR167C	1
YGL014W	YBR217W	1
YGL014W	YBR247C	1
YGL014W	YBR252W	1
YGL014W	YBR266C	1
YGL014W	YBR267W	1
YGL014W	YBR271W	1
YGL014W	YBR272C	1
YGL014W	YCR031C	1
YGL014W	YCR051W	1
YGL014W	YDL014W	1
YGL014W	YDL031W	1
YGL014W	YDL121C	1
YGL014W	YDL166C	1
YGL014W	YDL189W	1
YGL014W	YDL208W	1
YGL014W	YDR071C	1
YGL014W	YDR083W	1
YGL014W	YDR092W	1
YGL014W	YDR101C	1
YGL014W	YDR210W	1
YGL014W	YDR224C	1
YGL014W	YDR225W	1
YGL014W	YDR308C	1
YGL014W	YDR315C	1
YGL014W	YDR339C	1
YGL014W	YDR346C	1
YGL014W	YDR361C	1
YGL014W	YDR388W	1
YGL014W	YDR399W	1
YGL014W	YDR429C	1
YGL014W	YDR463W	1
YGL014W	YDR470C	1
YGL014W	YDR496C	1
YGL014W	YDR519W	1
YGL014W	YEL042W	1
YGL014W	YER049W	1
YGL014W	YER060W	1
YGL014W	YER060W-A	1
YGL014W	YER110C	1
YGL014W	YER117W	1
YGL014W	YER118C	1
YGL014W	YER126C	1
YGL014W	YFL017W-A	1
YGL014W	YGL009C	1
YGL014W	YGL014W	1
YGL014W	YGL062W	1
YGL014W	YGL070C	1
YGL014W	YGL078C	1
YGL014W	YGL097W	1
YGL014W	YGL101W	1
YGL014W	YGL130W	1
YGL014W	YGL147C	1
YGL014W	YGL161C	1
YGL014W	YGR019W	1
YGL014W	YGR063C	1
YGL014W	YGR064W	1
YGL014W	YGR159C	1
YGL014W	YGR160W	1
YGL014W	YGR191W	1
YGL014W	YGR271C-A	1
YGL014W	YGR288W	1
YGL014W	YHR013C	1
YGL014W	YHR019C	1
YGL014W	YHR052W	1
YGL014W	YHR089C	1
YGL014W	YHR099W	1
YGL014W	YHR104W	1
YGL014W	YHR143W-A	1
YGL014W	YHR144C	1
YGL014W	YHR162W	1
YGL014W	YHR165C	1
YGL014W	YHR175W	1
YGL014W	YHR195W	1
YGL014W	YHR201C	1
YGL014W	YHR209W	1
YGL014W	YIL030C	1
YGL014W	YIL096C	1
YGL014W	YIL118W	1
YGL014W	YIL127C	1
YGL014W	YIL157C	1
YGL014W	YIL170W	1
YGL014W	YJL009W	1
YGL014W	YJL070C	1
YGL014W	YJL087C	1
YGL014W	YJL110C	1
YGL014W	YJL111W	1
YGL014W	YJL122W	1
YGL014W	YJL147C	1
YGL014W	YJL158C	1
YGL014W	YJL183W	1
YGL014W	YJL197W	1
YGL014W	YJL206C	1
YGL014W	YJR063W	1
YGL014W	YJR069C	1
YGL014W	YJR109C	1
YGL014W	YJR118C	1
YGL014W	YKL006W	1
YGL014W	YKL007W	1
YGL014W	YKL009W	1
YGL014W	YKL039W	1
YGL014W	YKL051W	1
YGL014W	YKL057C	1
YGL014W	YKL084W	1
YGL014W	YKL156W	1
YGL014W	YKL163W	1
YGL014W	YKL164C	1
YGL014W	YKL172W	1
YGL014W	YKL174C	1
YGL014W	YKL181W	1
YGL014W	YKL191W	1
YGL014W	YKL195W	1
YGL014W	YKL205W	1
YGL014W	YKR009C	1
YGL014W	YKR024C	1
YGL014W	YKR028W	1
YGL014W	YKR035C	1
YGL014W	YKR035W-A	1
YGL014W	YKR061W	1
YGL014W	YKR081C	1
YGL014W	YLL035W	1
YGL014W	YLR026C	1
YGL014W	YLR068W	1
YGL014W	YLR129W	1
YGL014W	YLR138W	1
YGL014W	YLR168C	1
YGL014W	YLR175W	1
YGL014W	YLR186W	1
YGL014W	YLR214W	1
YGL014W	YLR221C	1
YGL014W	YLR355C	1
YGL014W	YLR369W	1
YGL014W	YLR394W	1
YGL014W	YLR417W	1
YGL014W	YLR419W	1
YGL014W	YLR435W	1
YGL014W	YLR448W	1
YGL014W	YML052W	1
YGL014W	YML080W	1
YGL014W	YML093W	1
YGL014W	YMR080C	1
YGL014W	YMR116C	1
YGL014W	YMR126C	1
YGL014W	YMR149W	1
YGL014W	YMR150C	1
YGL014W	YMR161W	1
YGL014W	YMR193C-A	1
YGL014W	YMR194W	1
YGL014W	YMR212C	1
YGL014W	YMR229C	1
YGL014W	YMR241W	1
YGL014W	YMR275C	1
YGL014W	YMR300C	1
YGL014W	YMR309C	1
YGL014W	YNL002C	1
YGL014W	YNL030W	1
YGL014W	YNL031C	1
YGL014W	YNL041C	1
YGL014W	YNL043C	1
YGL014W	YNL044W	1
YGL014W	YNL048W	1
YGL014W	YNL061W	1
YGL014W	YNL067W	1
YGL014W	YNL110C	1
YGL014W	YNL111C	1
YGL014W	YNL113W	1
YGL014W	YNL114C	1
YGL014W	YNL132W	1
YGL014W	YNL174W	1
YGL014W	YNL175C	1
YGL014W	YNL182C	1
YGL014W	YNL184C	1
YGL014W	YNL185C	1
YGL014W	YNL213C	1
YGL014W	YNL261W	1
YGL014W	YNL301C	1
YGL014W	YNL313C	1
YGL014W	YNR016C	1
YGL014W	YNR053C	1
YGL014W	YOL023W	1
YGL014W	YOL059W	1
YGL014W	YOL060C	1
YGL014W	YOL061W	1
YGL014W	YOL077C	1
YGL014W	YOL079W	1
YGL014W	YOL080C	1
YGL014W	YOL120C	1
YGL014W	YOL136C	1
YGL014W	YOL139C	1
YGL014W	YOL156W	1
YGL014W	YOR061W	1
YGL014W	YOR102W	1
YGL014W	YOR104W	1
YGL014W	YOR140W	1
YGL014W	YOR145C	1
YGL014W	YOR146W	1
YGL014W	YOR157C	1
YGL014W	YOR206W	1
YGL014W	YOR210W	1
YGL014W	YOR224C	1
YGL014W	YOR243C	1
YGL014W	YOR244W	1
YGL014W	YOR252W	1
YGL014W	YOR281C	1
YGL014W	YOR282W	1
YGL014W	YOR294W	1
YGL014W	YOR298C-A	1
YGL014W	YOR299W	1
YGL014W	YOR309C	1
YGL014W	YOR312C	1
YGL014W	YPL001W	1
YGL014W	YPL043W	1
YGL014W	YPL044C	1
YGL014W	YPL081W	1
YGL014W	YPL097W	1
YGL014W	YPL107W	1
YGL014W	YPL132W	1
YGL014W	YPL146C	1
YGL014W	YPL249C-A	1
YGL014W	YPL253C	1
YGL014W	YPR010C	1
YGL014W	YPR016C	1
YGL014W	YPR041W	1
YGL014W	YPR097W	1
YGL014W	YPR101W	1
YGL014W	YPR135W	1
YGL014W	YPR137W	1
YGL014W	YPR143W	1
YGL014W	YPR161C	1
YGL014W	YPR187W	1
YLR304C	YLR304C	1
YPL178W	YAL026C	1
YPL178W	YBL018C	1
YPL178W	YBL026W	1
YPL178W	YBL040C	1
YPL178W	YBL059C-A	1
YPL178W	YBL091C-A	1
YPL178W	YBL098W	1
YPL178W	YBR005W	1
YPL178W	YBR022W	1
YPL178W	YBR062C	1
YPL178W	YBR078W	1
YPL178W	YBR082C	1
YPL178W	YBR101C	1
YPL178W	YBR111W-A	1
YPL178W	YBR119W	1
YPL178W	YBR215W	1
YPL178W	YBR230C	1
YPL178W	YBR255C-A	1
YPL178W	YCL005W-A	1
YPL178W	YCL012C	1
YPL178W	YCR020C-A	1
YPL178W	YCR028C-A	1
YPL178W	YCR060W	1
YPL178W	YCR090C	1
YPL178W	YCR097W	1
YPL178W	YDL008W	1
YPL178W	YDL029W	1
YPL178W	YDL064W	1
YPL178W	YDL070W	1
YPL178W	YDL108W	1
YPL178W	YDL110C	1
YPL178W	YDL125C	1
YPL178W	YDL136W	1
YPL178W	YDL191W	1
YPL178W	YDL247W-A	1
YPL178W	YDR003W	1
YPL178W	YDR005C	1
YPL178W	YDR059C	1
YPL178W	YDR078C	1
YPL178W	YDR079C-A	1
YPL178W	YDR079W	1
YPL178W	YDR092W	1
YPL178W	YDR129C	1
YPL178W	YDR151C	1
YPL178W	YDR204W	1
YPL178W	YDR308C	1
YPL178W	YDR381C-A	1
YPL178W	YDR397C	1
YPL178W	YDR405W	1
YPL178W	YDR424C	1
YPL178W	YDR439W	1
YPL178W	YDR453C	1
YPL178W	YDR500C	1
YPL178W	YEL012W	1
YPL178W	YEL018W	1
YPL178W	YEL075C	1
YPL178W	YEL076C	1
YPL178W	YEL076C-A	1
YPL178W	YER115C	1
YPL178W	YER189W	1
YPL178W	YFL034C-A	1
YPL178W	YFL034C-B	1
YPL178W	YFL064C	1
YPL178W	YFL065C	1
YPL178W	YFR024C-A	1
YPL178W	YFR032C-B	1
YPL178W	YGL005C	1
YPL178W	YGL030W	1
YPL178W	YGL070C	1
YPL178W	YGL087C	1
YPL178W	YGL154C	1
YPL178W	YGL177W	1
YPL178W	YGL187C	1
YPL178W	YGL188C	1
YPL178W	YGL188C-A	1
YPL178W	YGL212W	1
YPL178W	YGL226C-A	1
YPL178W	YGL232W	1
YPL178W	YGR001C	1
YPL178W	YGR029W	1
YPL178W	YGR035C	1
YPL178W	YGR063C	1
YPL178W	YGR182C	1
YPL178W	YGR183C	1
YPL178W	YGR206W	1
YPL178W	YGR263C	1
YPL178W	YHL049C	1
YPL178W	YHR001W-A	1
YPL178W	YHR005C-A	1
YPL178W	YHR097C	1
YPL178W	YHR101C	1
YPL178W	YHR123W	1
YPL178W	YIL004C	1
YPL178W	YIL106W	1
YPL178W	YIL111W	1
YPL178W	YJL001W	1
YPL178W	YJL011C	1
YPL178W	YJL031C	1
YPL178W	YJL144W	1
YPL178W	YJL189W	1
YPL178W	YJL203W	1
YPL178W	YJL205C	1
YPL178W	YJR012C	1
YPL178W	YJR015W	1
YPL178W	YJR050W	1
YPL178W	YJR082C	1
YPL178W	YJR094W-A	1
YPL178W	YJR099W	1
YPL178W	YJR112W-A	1
YPL178W	YKL006C-A	1
YPL178W	YKL007W	1
YPL178W	YKL018C-A	1
YPL178W	YKL069W	1
YPL178W	YKL156W	1
YPL178W	YKL186C	1
YPL178W	YKR074W	1
YPL178W	YKR095W-A	1
YPL178W	YLL036C	1
YPL178W	YLL050C	1
YPL178W	YLR093C	1
YPL178W	YLR185W	1
YPL178W	YLR199C	1
YPL178W	YLR275W	1
YPL178W	YLR306W	1
YPL178W	YLR316C	1
YPL178W	YLR367W	1
YPL178W	YLR388W	1
YPL178W	YLR390W	1
YPL178W	YLR462W	1
YPL178W	YLR463C	1
YPL178W	YLR464W	1
YPL178W	YML025C	1
YPL178W	YML034W	1
YPL178W	YML057C-A	1
YPL178W	YML094W	1
YPL178W	YML124C	1
YPL178W	YMR059W	1
YPL178W	YMR062C	1
YPL178W	YMR134W	1
YPL178W	YMR147W	1
YPL178W	YMR150C	1
YPL178W	YMR194C-B	1
YPL178W	YMR201C	1
YPL178W	YMR225C	1
YPL178W	YMR260C	1
YPL178W	YMR298W	1
YPL178W	YMR299C	1
YPL178W	YMR319C	1
YPL178W	YNL004W	1
YPL178W	YNL009W	1
YPL178W	YNL038W	1
YPL178W	YNL050C	1
YPL178W	YNL130C	1
YPL178W	YNL135C	1
YPL178W	YNL138W-A	1
YPL178W	YNL147W	1
YPL178W	YNL246W	1
YPL178W	YNL265C	1
YPL178W	YNL282W	1
YPL178W	YNL301C	1
YPL178W	YNR040W	1
YPL178W	YNR041C	1
YPL178W	YOL048C	1
YPL178W	YOL065C	1
YPL178W	YOL077W-A	1
YPL178W	YOR045W	1
YPL178W	YOR097C	1
YPL178W	YOR179C	1
YPL178W	YOR232W	1
YPL178W	YOR234C	1
YPL178W	YOR235W	1
YPL178W	YOR269W	1
YPL178W	YPL013C	1
YPL178W	YPL046C	1
YPL178W	YPL143W	1
YPL178W	YPL149W	1
YPL178W	YPL175W	1
YPL178W	YPL196W	1
YPL178W	YPL241C	1
YPL178W	YPR028W	1
YPL178W	YPR043W	1
YPL178W	YPR062W	1
YPL178W	YPR063C	1
YPL178W	YPR082C	1
YPL178W	YPR094W	1
YPL178W	YPR098C	1
YPL178W	YPR120C	1
YPL178W	YPR153W	1
YPL178W	YPR202W	1
YPL178W	YPR203W	1
YFL023W	YOR341W	1
YFL023W	YOR343C	1
YBL051C	YBL051C	1
YBL051C	YBR150C	1
YBL051C	YCR021C	1
YBL051C	YDL121C	1
YBL051C	YDR173C	1
YBL051C	YDR375C	1
YBL051C	YDR378C	1
YBL051C	YER059W	1
YBL051C	YER067W	1
YBL051C	YFR040W	1
YBL051C	YHR046C	1
YBL051C	YHR077C	1
YBL051C	YHR130C	1
YBL051C	YJL013C	1
YBL051C	YJL133C-A	1
YBL051C	YKL001C	1
YBL051C	YKR020W	1
YBL051C	YKR083C	1
YBL051C	YKR087C	1
YBL051C	YLR327C	1
YBL051C	YML009C	1
YBL051C	YML129C	1
YBL051C	YMR081C	1
YBL051C	YMR158W	1
YBL051C	YMR291W	1
YBL051C	YNL077W	1
YBL051C	YNL144C	1
YBL051C	YOL136C	1
YBL051C	YOR174W	1
YBL051C	YPR042C	1
YDL167C	YBL081W	1
YDL167C	YBR262C	1
YDL167C	YDL240C-A	1
YDL167C	YGR063C	1
YDL167C	YJL133C-A	1
YDL167C	YKL068W-A	1
YDL167C	YPL170W	1
YLR116W	YAL061W	1
YLR116W	YBL020W	1
YLR116W	YBL026W	1
YLR116W	YBL033C	1
YLR116W	YBR163W	1
YLR116W	YBR215W	1
YLR116W	YCL005W	1
YLR116W	YDL039C	1
YLR116W	YDL064W	1
YLR116W	YDL067C	1
YLR116W	YDL070W	1
YLR116W	YDL088C	1
YLR116W	YDL119C	1
YLR116W	YDL125C	1
YLR116W	YDL205C	1
YLR116W	YDR105C	1
YLR116W	YDR130C	1
YLR116W	YDR151C	1
YLR116W	YDR301W	1
YLR116W	YDR397C	1
YLR116W	YEL075C	1
YLR116W	YER189W	1
YLR116W	YFL064C	1
YLR116W	YFL065C	1
YLR116W	YFR032C-B	1
YLR116W	YFR042W	1
YLR116W	YGL120C	1
YLR116W	YGL157W	1
YLR116W	YGL177W	1
YLR116W	YGL178W	1
YLR116W	YGR182C	1
YLR116W	YGR183C	1
YLR116W	YHL049C	1
YLR116W	YHR086W	1
YLR116W	YHR134W	1
YLR116W	YIL045W	1
YLR116W	YIL119C	1
YLR116W	YIL130W	1
YLR116W	YIL161W	1
YLR116W	YJL001W	1
YLR116W	YJR010W	1
YLR116W	YJR021C	1
YLR116W	YJR049C	1
YLR116W	YJR082C	1
YLR116W	YJR083C	1
YLR116W	YJR129C	1
YLR116W	YKL132C	1
YLR116W	YKL157W	1
YLR116W	YKL186C	1
YLR116W	YKL189W	1
YLR116W	YKR058W	1
YLR116W	YLL043W	1
YLR116W	YLR116W	1
YLR116W	YLR254C	1
YLR116W	YLR367W	1
YLR116W	YLR462W	1
YLR116W	YLR463C	1
YLR116W	YML034W	1
YLR116W	YML126C	1
YLR116W	YMR015C	1
YLR116W	YMR079W	1
YLR116W	YMR147W	1
YLR116W	YMR221C	1
YLR116W	YMR225C	1
YLR116W	YMR247C	1
YLR116W	YMR291W	1
YLR116W	YNL038W	1
YLR116W	YNL168C	1
YLR116W	YNL265C	1
YLR116W	YNL301C	1
YLR116W	YOL042W	1
YLR116W	YPL089C	1
YLR116W	YPL238C	1
YLR116W	YPR028W	1
YLR116W	YPR063C	1
YLR116W	YPR202W	1
YLR116W	YPR203W	1
YDR432W	YAL005C	1
YDR432W	YAL013W	1
YDR432W	YAL027W	1
YDR432W	YAL030W	1
YDR432W	YAL039C	1
YDR432W	YAL044W-A	1
YDR432W	YAL056W	1
YDR432W	YAL059W	1
YDR432W	YAR027W	1
YDR432W	YAR033W	1
YDR432W	YBL001C	1
YDR432W	YBL002W	1
YDR432W	YBL004W	1
YDR432W	YBL006C	1
YDR432W	YBL008W	1
YDR432W	YBL016W	1
YDR432W	YBL026W	1
YDR432W	YBL027W	1
YDR432W	YBL028C	1
YDR432W	YBL029C-A	1
YDR432W	YBL031W	1
YDR432W	YBL035C	1
YDR432W	YBL039W-A	1
YDR432W	YBL045C	1
YDR432W	YBL047C	1
YDR432W	YBL059W	1
YDR432W	YBL061C	1
YDR432W	YBL071W-A	1
YDR432W	YBL079W	1
YDR432W	YBL090W	1
YDR432W	YBL093C	1
YDR432W	YBL098W	1
YDR432W	YBL101W-A	1
YDR432W	YBL105C	1
YDR432W	YBL106C	1
YDR432W	YBR005W	1
YDR432W	YBR012C	1
YDR432W	YBR016W	1
YDR432W	YBR017C	1
YDR432W	YBR034C	1
YDR432W	YBR039W	1
YDR432W	YBR048W	1
YDR432W	YBR049C	1
YDR432W	YBR052C	1
YDR432W	YBR066C	1
YDR432W	YBR070C	1
YDR432W	YBR071W	1
YDR432W	YBR078W	1
YDR432W	YBR080C	1
YDR432W	YBR083W	1
YDR432W	YBR084C-A	1
YDR432W	YBR089C-A	1
YDR432W	YBR090C	1
YDR432W	YBR091C	1
YDR432W	YBR101C	1
YDR432W	YBR106W	1
YDR432W	YBR107C	1
YDR432W	YBR111W-A	1
YDR432W	YBR119W	1
YDR432W	YBR120C	1
YDR432W	YBR135W	1
YDR432W	YBR137W	1
YDR432W	YBR154C	1
YDR432W	YBR157C	1
YDR432W	YBR162W-A	1
YDR432W	YBR164C	1
YDR432W	YBR173C	1
YDR432W	YBR183W	1
YDR432W	YBR187W	1
YDR432W	YBR188C	1
YDR432W	YBR191W	1
YDR432W	YBR194W	1
YDR432W	YBR197C	1
YDR432W	YBR202W	1
YDR432W	YBR203W	1
YDR432W	YBR206W	1
YDR432W	YBR210W	1
YDR432W	YBR211C	1
YDR432W	YBR216C	1
YDR432W	YBR217W	1
YDR432W	YBR230C	1
YDR432W	YBR242W	1
YDR432W	YBR252W	1
YDR432W	YBR254C	1
YDR432W	YBR262C	1
YDR432W	YBR268W	1
YDR432W	YBR278W	1
YDR432W	YBR289W	1
YDR432W	YBR290W	1
YDR432W	YCL004W	1
YDR432W	YCL005W	1
YDR432W	YCL005W-A	1
YDR432W	YCL008C	1
YDR432W	YCL014W	1
YDR432W	YCL016C	1
YDR432W	YCL028W	1
YDR432W	YCL035C	1
YDR432W	YCL039W	1
YDR432W	YCL040W	1
YDR432W	YCL042W	1
YDR432W	YCL044C	1
YDR432W	YCL055W	1
YDR432W	YCL067C	1
YDR432W	YCL068C	1
YDR432W	YCR003W	1
YDR432W	YCR009C	1
YDR432W	YCR011C	1
YDR432W	YCR018C-A	1
YDR432W	YCR021C	1
YDR432W	YCR023C	1
YDR432W	YCR031C	1
YDR432W	YCR034W	1
YDR432W	YCR039C	1
YDR432W	YCR043C	1
YDR432W	YCR046C	1
YDR432W	YCR059C	1
YDR432W	YCR060W	1
YDR432W	YCR063W	1
YDR432W	YCR071C	1
YDR432W	YCR075C	1
YDR432W	YCR075W-A	1
YDR432W	YCR076C	1
YDR432W	YCR082W	1
YDR432W	YCR083W	1
YDR432W	YCR087C-A	1
YDR432W	YCR096C	1
YDR432W	YCR097W	1
YDR432W	YDL002C	1
YDR432W	YDL004W	1
YDR432W	YDL008W	1
YDR432W	YDL027C	1
YDR432W	YDL033C	1
YDR432W	YDL045W-A	1
YDR432W	YDL046W	1
YDR432W	YDL051W	1
YDR432W	YDL052C	1
YDR432W	YDL053C	1
YDR432W	YDL061C	1
YDR432W	YDL064W	1
YDR432W	YDL072C	1
YDR432W	YDL075W	1
YDR432W	YDL076C	1
YDR432W	YDL083C	1
YDR432W	YDL095W	1
YDR432W	YDL098C	1
YDR432W	YDL110C	1
YDR432W	YDL111C	1
YDR432W	YDL113C	1
YDR432W	YDL114W-A	1
YDR432W	YDL116W	1
YDR432W	YDL120W	1
YDR432W	YDL123W	1
YDR432W	YDL124W	1
YDR432W	YDL125C	1
YDR432W	YDL127W	1
YDR432W	YDL130W-A	1
YDR432W	YDL136W	1
YDR432W	YDL153C	1
YDR432W	YDL157C	1
YDR432W	YDL159W-A	1
YDR432W	YDL160C-A	1
YDR432W	YDL175C	1
YDR432W	YDL178W	1
YDR432W	YDL181W	1
YDR432W	YDL188C	1
YDR432W	YDL189W	1
YDR432W	YDL191W	1
YDR432W	YDL208W	1
YDR432W	YDL212W	1
YDR432W	YDL216C	1
YDR432W	YDL232W	1
YDR432W	YDL233W	1
YDR432W	YDL237W	1
YDR432W	YDL238C	1
YDR432W	YDL240C-A	1
YDR432W	YDL247W-A	1
YDR432W	YDR003W	1
YDR432W	YDR003W-A	1
YDR432W	YDR011W	1
YDR432W	YDR016C	1
YDR432W	YDR025W	1
YDR432W	YDR031W	1
YDR432W	YDR041W	1
YDR432W	YDR043C	1
YDR432W	YDR045C	1
YDR432W	YDR049W	1
YDR432W	YDR051C	1
YDR432W	YDR056C	1
YDR432W	YDR060W	1
YDR432W	YDR063W	1
YDR432W	YDR067C	1
YDR432W	YDR071C	1
YDR432W	YDR073W	1
YDR432W	YDR079C-A	1
YDR432W	YDR079W	1
YDR432W	YDR084C	1
YDR432W	YDR089W	1
YDR432W	YDR092W	1
YDR432W	YDR096W	1
YDR432W	YDR100W	1
YDR432W	YDR110W	1
YDR432W	YDR115W	1
YDR432W	YDR123C	1
YDR432W	YDR130C	1
YDR432W	YDR133C	1
YDR432W	YDR135C	1
YDR432W	YDR137W	1
YDR432W	YDR147W	1
YDR432W	YDR151C	1
YDR432W	YDR152W	1
YDR432W	YDR155C	1
YDR432W	YDR156W	1
YDR432W	YDR163W	1
YDR432W	YDR171W	1
YDR432W	YDR174W	1
YDR432W	YDR178W	1
YDR432W	YDR184C	1
YDR432W	YDR196C	1
YDR432W	YDR204W	1
YDR432W	YDR210W	1
YDR432W	YDR224C	1
YDR432W	YDR227W	1
YDR432W	YDR234W	1
YDR432W	YDR246W	1
YDR432W	YDR248C	1
YDR432W	YDR249C	1
YDR432W	YDR267C	1
YDR432W	YDR272W	1
YDR432W	YDR281C	1
YDR432W	YDR283C	1
YDR432W	YDR284C	1
YDR432W	YDR291W	1
YDR432W	YDR292C	1
YDR432W	YDR297W	1
YDR432W	YDR314C	1
YDR432W	YDR320C-A	1
YDR432W	YDR322C-A	1
YDR432W	YDR327W	1
YDR432W	YDR328C	1
YDR432W	YDR329C	1
YDR432W	YDR335W	1
YDR432W	YDR339C	1
YDR432W	YDR341C	1
YDR432W	YDR357C	1
YDR432W	YDR359C	1
YDR432W	YDR367W	1
YDR432W	YDR371W	1
YDR432W	YDR377W	1
YDR432W	YDR379C-A	1
YDR432W	YDR381C-A	1
YDR432W	YDR381W	1
YDR432W	YDR384C	1
YDR432W	YDR397C	1
YDR432W	YDR399W	1
YDR432W	YDR405W	1
YDR432W	YDR410C	1
YDR432W	YDR411C	1
YDR432W	YDR418W	1
YDR432W	YDR423C	1
YDR432W	YDR424C	1
YDR432W	YDR432W	1
YDR432W	YDR433W	1
YDR432W	YDR437W	1
YDR432W	YDR440W	1
YDR432W	YDR441C	1
YDR432W	YDR447C	1
YDR432W	YDR450W	1
YDR432W	YDR453C	1
YDR432W	YDR454C	1
YDR432W	YDR461W	1
YDR432W	YDR462W	1
YDR432W	YDR469W	1
YDR432W	YDR472W	1
YDR432W	YDR473C	1
YDR432W	YDR475C	1
YDR432W	YDR476C	1
YDR432W	YDR481C	1
YDR432W	YDR486C	1
YDR432W	YDR488C	1
YDR432W	YDR490C	1
YDR432W	YDR492W	1
YDR432W	YDR493W	1
YDR432W	YDR494W	1
YDR432W	YDR496C	1
YDR432W	YDR498C	1
YDR432W	YDR500C	1
YDR432W	YDR504C	1
YDR432W	YDR510W	1
YDR432W	YDR513W	1
YDR432W	YDR514C	1
YDR432W	YDR516C	1
YDR432W	YDR517W	1
YDR432W	YDR525W-A	1
YDR432W	YDR529C	1
YDR432W	YDR530C	1
YDR432W	YDR538W	1
YDR432W	YEL005C	1
YDR432W	YEL009C	1
YDR432W	YEL020W-A	1
YDR432W	YEL024W	1
YDR432W	YEL026W	1
YDR432W	YEL044W	1
YDR432W	YEL045C	1
YDR432W	YEL054C	1
YDR432W	YEL059C-A	1
YDR432W	YEL066W	1
YDR432W	YER004W	1
YDR432W	YER007C-A	1
YDR432W	YER010C	1
YDR432W	YER014W	1
YDR432W	YER015W	1
YDR432W	YER018C	1
YDR432W	YER019C-A	1
YDR432W	YER019W	1
YDR432W	YER028C	1
YDR432W	YER037W	1
YDR432W	YER044C	1
YDR432W	YER048W-A	1
YDR432W	YER050C	1
YDR432W	YER053C	1
YDR432W	YER056C-A	1
YDR432W	YER057C	1
YDR432W	YER072W	1
YDR432W	YER079W	1
YDR432W	YER083C	1
YDR432W	YER087C-B	1
YDR432W	YER089C	1
YDR432W	YER092W	1
YDR432W	YER094C	1
YDR432W	YER112W	1
YDR432W	YER124C	1
YDR432W	YER128W	1
YDR432W	YER131W	1
YDR432W	YER134C	1
YDR432W	YER141W	1
YDR432W	YER146W	1
